stem,arm,cr,tse,tdp,ms
ore_ont_11274,os,1611,4940,0,3
ore_ont_11274,both,1611,4940,0,3
ore_ont_11282,off,30417,75483,0,305
ore_ont_11282,eo,30417,75483,0,154
ore_ont_11282,os,30417,75483,0,191
ore_ont_11282,both,30417,75483,0,288
ore_ont_11287,off,199841,3486,198313,38667
ore_ont_11287,eo,199841,3486,198313,35067
ore_ont_11287,os,199841,3486,198313,39679
ore_ont_11287,both,199841,3486,198313,40953
ore_ont_11289,off,4591,25876,63,18
ore_ont_11289,eo,4591,25876,63,18
ore_ont_11289,os,4591,25876,63,18
ore_ont_11289,both,4591,25876,63,19
ore_ont_11291,off,137,255,64,0
ore_ont_11291,eo,137,255,64,0
ore_ont_11291,os,137,255,64,0
ore_ont_11291,both,137,255,64,0
ore_ont_11293,off,114922,1095111,0,606
ore_ont_11293,eo,114922,1095111,0,554
ore_ont_11293,os,114922,1095111,0,556
ore_ont_11293,both,114922,1095111,0,554
ore_ont_11296,off,56,45,37,0
ore_ont_11296,eo,56,45,37,0
ore_ont_11296,os,56,45,37,0
ore_ont_11296,both,56,45,37,0
ore_ont_11298,off,4830,10882,0,13
ore_ont_11298,eo,4830,10882,0,13
ore_ont_11298,os,4830,10882,0,13
ore_ont_11298,both,4830,10882,0,13
ore_ont_11305,off,9463,31382,4424,81
ore_ont_11305,eo,9463,31382,4424,76
ore_ont_11305,os,9463,31382,4424,81
ore_ont_11305,both,9463,31382,4424,75
ore_ont_11311,off,24630,87825,65,133
ore_ont_11311,eo,24630,87825,65,134
ore_ont_11311,os,24630,87825,65,133
ore_ont_11311,both,24630,87825,65,133
ore_ont_11315,off,78530,451980,3,1128
ore_ont_11315,eo,78530,451980,3,1144
ore_ont_11315,os,78530,451980,3,1154
ore_ont_11315,both,78530,451980,3,1134
ore_ont_11316,off,2653,12278,5,7
ore_ont_11316,eo,2653,12278,5,7
ore_ont_11316,os,2653,12278,5,13
ore_ont_11316,both,2653,12278,5,7
ore_ont_11349,off,2044,12721,0,9
ore_ont_11349,eo,2044,12721,0,9
ore_ont_11349,os,2044,12721,0,9
ore_ont_11349,both,2044,12721,0,9
ore_ont_11357,off,101,271,8,0
ore_ont_11357,eo,101,271,8,0
ore_ont_11357,os,101,271,8,0
ore_ont_11357,both,101,271,8,0
ore_ont_11362,off,1333,3155,0,4
ore_ont_11362,eo,1333,3155,0,8
ore_ont_11362,os,1333,3155,0,4
ore_ont_11362,both,1333,3155,0,7
ore_ont_11371,off,151,241,13,1
ore_ont_11371,eo,151,241,13,1
ore_ont_11371,os,151,241,13,1
ore_ont_11371,both,151,241,13,0
ore_ont_11378,off,10454,123656,84,65
ore_ont_11378,eo,10454,123656,84,62
ore_ont_11378,os,10454,123656,84,66
ore_ont_11378,both,10454,123656,84,63
ore_ont_11380,off,164,333,7,0
ore_ont_11380,eo,164,333,7,0
ore_ont_11380,os,164,333,7,0
ore_ont_11380,both,164,333,7,0
ore_ont_11389,off,238818,38389,0,751
ore_ont_11389,eo,238818,38389,0,757
ore_ont_11389,os,238818,38389,0,767
ore_ont_11389,both,238818,38389,0,760
ore_ont_11392,off,127,336,0,1
ore_ont_11392,eo,127,336,0,1
ore_ont_11392,os,127,336,0,1
ore_ont_11392,both,127,336,0,1
ore_ont_11395,off,652355,528632,0,14335
ore_ont_11395,eo,652355,528632,0,14044
ore_ont_11395,os,652355,528632,0,14322
ore_ont_11395,both,652355,528632,0,14332
ore_ont_11401,off,299,473,112,1
ore_ont_11401,eo,299,473,112,1
ore_ont_11401,os,299,473,112,1
ore_ont_11401,both,299,473,112,1
ore_ont_11411,off,2239,4306,6,121
ore_ont_11411,eo,2239,4306,6,118
ore_ont_11411,os,2239,4306,6,123
ore_ont_11411,both,2239,4306,6,121
ore_ont_11416,off,59,146,0,2
ore_ont_11416,eo,59,146,0,2
ore_ont_11416,os,59,146,0,2
ore_ont_11416,both,59,146,0,2
ore_ont_11426,off,19440,85716,63,85
ore_ont_11426,eo,19440,85716,63,83
ore_ont_11426,os,19440,85716,63,85
ore_ont_11426,both,19440,85716,63,84
ore_ont_11452,off,11936,86600,0,45
ore_ont_11452,eo,11936,86600,0,45
ore_ont_11452,os,11936,86600,0,46
ore_ont_11452,both,11936,86600,0,46
ore_ont_11457,off,62310,513596,95,490
ore_ont_11457,eo,62310,513596,95,494
ore_ont_11457,os,62310,513596,95,493
ore_ont_11457,both,62310,513596,95,490
ore_ont_11459,off,121710,920808,2,862
ore_ont_11459,eo,121710,920808,2,861
ore_ont_11459,os,121710,920808,2,862
ore_ont_11459,both,121710,920808,2,859
ore_ont_11460,off,252909,529903,693,1201
ore_ont_11460,eo,252909,529903,693,1211
ore_ont_11460,os,252909,529903,693,1212
ore_ont_11460,both,252909,529903,693,1212
ore_ont_11464,off,21034,294711,0,1077
ore_ont_11464,eo,21034,294711,0,1077
ore_ont_11464,os,21034,294711,0,1082
ore_ont_11464,both,21034,294711,0,1076
ore_ont_11477,off,491,457,77,2
ore_ont_11477,eo,491,457,77,3
ore_ont_11477,os,491,457,77,1
ore_ont_11477,both,491,457,77,1
ore_ont_11484,off,1962,11650,44,8
ore_ont_11484,eo,1962,11650,44,9
ore_ont_11484,os,1962,11650,44,9
ore_ont_11484,both,1962,11650,44,8
ore_ont_11495,off,85047,448243,43,392
ore_ont_11495,eo,85047,448243,43,390
ore_ont_11495,os,85047,448243,43,390
ore_ont_11495,both,85047,448243,43,398
ore_ont_11497,off,276,313,0,1
ore_ont_11497,eo,276,313,0,0
ore_ont_11497,os,276,313,0,0
ore_ont_11497,both,276,313,0,0
ore_ont_11500,off,41202,84792,5,150
ore_ont_11500,eo,41202,84792,5,150
ore_ont_11500,os,41202,84792,5,150
ore_ont_11500,both,41202,84792,5,152
ore_ont_11502,off,7279,31455,2,33
ore_ont_11502,eo,7279,31455,2,32
ore_ont_11502,os,7279,31455,2,32
ore_ont_11502,both,7279,31455,2,32
ore_ont_11504,off,401,1481,0,1
ore_ont_11504,eo,401,1481,0,1
ore_ont_11504,os,401,1481,0,1
ore_ont_11504,both,401,1481,0,1
ore_ont_11519,off,126541,950729,0,746
ore_ont_11519,eo,126541,950729,0,754
ore_ont_11519,os,126541,950729,0,748
ore_ont_11519,both,126541,950729,0,740
ore_ont_11522,off,156,512,0,1
ore_ont_11522,eo,156,512,0,1
ore_ont_11522,os,156,512,0,1
ore_ont_11522,both,156,512,0,0
ore_ont_11523,off,106,48,91,0
ore_ont_11523,eo,106,48,91,0
ore_ont_11523,os,106,48,91,0
ore_ont_11523,both,106,48,91,0
ore_ont_11526,off,0,137,0,0
ore_ont_11526,eo,0,137,0,0
ore_ont_11526,os,0,137,0,0
ore_ont_11526,both,0,137,0,0
ore_ont_11533,off,263,134,144,1
ore_ont_11533,eo,263,134,144,1
ore_ont_11533,os,263,134,144,2
ore_ont_11533,both,263,134,144,1
ore_ont_11536,off,12250,90936,0,45
ore_ont_11536,eo,12250,90936,0,45
ore_ont_11536,os,12250,90936,0,45
ore_ont_11536,both,12250,90936,0,45
ore_ont_11553,off,32415,81912,398,95
ore_ont_11553,eo,32415,81912,398,96
ore_ont_11553,os,32415,81912,398,96
ore_ont_11553,both,32415,81912,398,98
ore_ont_11554,off,211,407,41,1
ore_ont_11554,eo,211,407,41,1
ore_ont_11554,os,211,407,41,1
ore_ont_11554,both,211,407,41,1
ore_ont_11559,off,69052,137517,0,464
ore_ont_11559,eo,69052,137517,0,463
ore_ont_11559,os,69052,137517,0,468
ore_ont_11559,both,69052,137517,0,466
ore_ont_11564,off,4044,20687,58,51
ore_ont_11564,eo,4044,20687,58,47
ore_ont_11564,os,4044,20687,58,50
ore_ont_11564,both,4044,20687,58,48
ore_ont_11572,off,935,1796,0,4
ore_ont_11572,eo,935,1796,0,5
ore_ont_11572,os,935,1796,0,3
ore_ont_11572,both,935,1796,0,4
ore_ont_11577,off,101,369,0,2
ore_ont_11577,eo,101,369,0,2
ore_ont_11577,os,101,369,0,1
ore_ont_11577,both,101,369,0,1
ore_ont_11592,off,159,441,12,1
ore_ont_11592,eo,159,441,12,1
ore_ont_11592,os,159,441,12,1
ore_ont_11592,both,159,441,12,1
ore_ont_11597,off,9082,52488,0,136
ore_ont_11597,eo,9082,52488,0,135
ore_ont_11597,os,9082,52488,0,134
ore_ont_11597,both,9082,52488,0,134
ore_ont_11600,off,13643,19553,2072,27
ore_ont_11600,eo,13643,19553,2072,26
ore_ont_11600,os,13643,19553,2072,27
ore_ont_11600,both,13643,19553,2072,27
ore_ont_11619,off,5100,23347,0,14
ore_ont_11619,eo,5100,23347,0,14
ore_ont_11619,os,5100,23347,0,19
ore_ont_11619,both,5100,23347,0,14
ore_ont_11623,off,4636,15536,0,14
ore_ont_11623,eo,4636,15536,0,14
ore_ont_11623,os,4636,15536,0,14
ore_ont_11623,both,4636,15536,0,14
ore_ont_11626,off,3698,15300,0,13
ore_ont_11626,eo,3698,15300,0,13
ore_ont_11626,os,3698,15300,0,13
ore_ont_11626,both,3698,15300,0,13
ore_ont_11629,off,18114,40398,0,43
ore_ont_11629,eo,18114,40398,0,43
ore_ont_11629,os,18114,40398,0,47
ore_ont_11629,both,18114,40398,0,43
ore_ont_11635,off,2603,10448,21,11
ore_ont_11635,eo,2603,10448,21,11
ore_ont_11635,os,2603,10448,21,11
ore_ont_11635,both,2603,10448,21,11
ore_ont_11636,off,4589,25860,63,18
ore_ont_11636,eo,4589,25860,63,18
ore_ont_11636,os,4589,25860,63,18
ore_ont_11636,both,4589,25860,63,18
ore_ont_11639,off,283,1370,0,1
ore_ont_11639,eo,283,1370,0,1
ore_ont_11639,os,283,1370,0,1
ore_ont_11639,both,283,1370,0,1
ore_ont_11647,off,86351,1506,85463,112
ore_ont_11647,eo,86351,1506,85463,115
ore_ont_11647,os,86351,1506,85463,112
ore_ont_11647,both,86351,1506,85463,114
ore_ont_11675,off,10255,65081,2,36
ore_ont_11675,eo,10255,65081,2,35
ore_ont_11675,os,10255,65081,2,36
ore_ont_11675,both,10255,65081,2,36
ore_ont_11676,off,0,80,0,0
ore_ont_11676,eo,0,80,0,0
ore_ont_11676,os,0,80,0,0
ore_ont_11676,both,0,80,0,0
ore_ont_11685,off,989,1967,0,3
ore_ont_11685,eo,989,1967,0,5
ore_ont_11685,os,989,1967,0,3
ore_ont_11685,both,989,1967,0,5
ore_ont_11694,off,182,490,0,1
ore_ont_11694,eo,182,490,0,1
ore_ont_11694,os,182,490,0,1
ore_ont_11694,both,182,490,0,1
ore_ont_11695,off,41996,133673,0,113
ore_ont_11695,eo,41996,133673,0,113
ore_ont_11695,os,41996,133673,0,114
ore_ont_11695,both,41996,133673,0,114
ore_ont_11696,off,4589,25860,63,18
ore_ont_11696,eo,4589,25860,63,18
ore_ont_11696,os,4589,25860,63,18
ore_ont_11696,both,4589,25860,63,18
ore_ont_11703,off,2448,10877,42,10
ore_ont_11703,eo,2448,10877,42,10
ore_ont_11703,os,2448,10877,42,10
ore_ont_11703,both,2448,10877,42,10
ore_ont_11719,off,1354,6194,0,6
ore_ont_11719,eo,1354,6194,0,6
ore_ont_11719,os,1354,6194,0,4
ore_ont_11719,both,1354,6194,0,6
ore_ont_1172,off,118,67,0,0
ore_ont_1172,eo,118,67,0,0
ore_ont_1172,os,118,67,0,0
ore_ont_1172,both,118,67,0,0
ore_ont_11739,off,952087,6690200,0,3821
ore_ont_11739,eo,952087,6690200,0,3804
ore_ont_11739,os,952087,6690200,0,3860
ore_ont_11739,both,952087,6690200,0,3830
ore_ont_11745,off,99168,471146,120,1002
ore_ont_11745,eo,99168,471146,120,977
ore_ont_11745,os,99168,471146,120,978
ore_ont_11745,both,99168,471146,120,991
ore_ont_11778,off,142822,296118,7,732
ore_ont_11778,eo,142822,296118,7,730
ore_ont_11778,os,142822,296118,7,736
ore_ont_11778,both,142822,296118,7,731
ore_ont_11792,off,731,3460,10,3
ore_ont_11792,eo,731,3460,10,3
ore_ont_11792,os,731,3460,10,3
ore_ont_11792,both,731,3460,10,3
ore_ont_11817,off,98785,545004,0,462
ore_ont_11817,eo,98785,545004,0,460
ore_ont_11817,os,98785,545004,0,467
ore_ont_11817,both,98785,545004,0,465
ore_ont_11827,off,50900,337751,5,522
ore_ont_11827,eo,50900,337751,5,525
ore_ont_11827,os,50900,337751,5,524
ore_ont_11827,both,50900,337751,5,521
ore_ont_1182,off,1554,3576,0,324
ore_ont_1182,eo,1554,3576,0,334
ore_ont_1182,os,1554,3576,0,331
ore_ont_1182,both,1554,3576,0,327
ore_ont_11834,off,158,138,41,0
ore_ont_11834,eo,158,138,41,0
ore_ont_11834,os,158,138,41,0
ore_ont_11834,both,158,138,41,0
ore_ont_11866,off,0,69,0,0
ore_ont_11866,eo,0,69,0,0
ore_ont_11866,os,0,69,0,0
ore_ont_11866,both,0,69,0,0
ore_ont_11878,off,6648,13125,0,31
ore_ont_11878,eo,6648,13125,0,31
ore_ont_11878,os,6648,13125,0,32
ore_ont_11878,both,6648,13125,0,31
ore_ont_11889,off,578,7484,0,3
ore_ont_11889,eo,578,7484,0,3
ore_ont_11889,os,578,7484,0,4
ore_ont_11889,both,578,7484,0,4
ore_ont_11895,off,233,405,79,1
ore_ont_11895,eo,233,405,79,1
ore_ont_11895,os,233,405,79,0
ore_ont_11895,both,233,405,79,1
ore_ont_11896,off,10355,3710,0,18
ore_ont_11896,eo,10355,3710,0,18
ore_ont_11896,os,10355,3710,0,18
ore_ont_11896,both,10355,3710,0,18
ore_ont_11899,off,79110,452012,3,1165
ore_ont_11899,eo,79110,452012,3,1136
ore_ont_11899,os,79110,452012,3,1173
ore_ont_11899,both,79110,452012,3,1144
ore_ont_11901,off,106,48,91,0
ore_ont_11901,eo,106,48,91,1
ore_ont_11901,os,106,48,91,1
ore_ont_11901,both,106,48,91,0
ore_ont_11906,off,19888,39779,2,77
ore_ont_11906,eo,19888,39779,2,78
ore_ont_11906,os,19888,39779,2,78
ore_ont_11906,both,19888,39779,2,78
ore_ont_11910,off,2803,13712,5,14
ore_ont_11910,eo,2803,13712,5,14
ore_ont_11910,os,2803,13712,5,14
ore_ont_11910,both,2803,13712,5,14
ore_ont_11929,off,106,48,91,1
ore_ont_11929,eo,106,48,91,1
ore_ont_11929,os,106,48,91,1
ore_ont_11929,both,106,48,91,1
ore_ont_11948,off,4591,25876,63,19
ore_ont_11948,eo,4591,25876,63,18
ore_ont_11948,os,4591,25876,63,18
ore_ont_11948,both,4591,25876,63,18
ore_ont_11949,off,57,190,0,0
ore_ont_11949,eo,57,190,0,0
ore_ont_11949,os,57,190,0,0
ore_ont_11949,both,57,190,0,0
ore_ont_1194,off,211734,504750,0,1564
ore_ont_1194,eo,211734,504750,0,1581
ore_ont_1194,os,211734,504750,0,1570
ore_ont_1194,both,211734,504750,0,1574
ore_ont_11972,off,106,48,91,0
ore_ont_11972,eo,106,48,91,0
ore_ont_11972,os,106,48,91,0
ore_ont_11972,both,106,48,91,0
ore_ont_11978,off,118,67,0,0
ore_ont_11978,eo,118,67,0,0
ore_ont_11978,os,118,67,0,0
ore_ont_11978,both,118,67,0,0
ore_ont_11989,off,4001,20498,58,50
ore_ont_11989,eo,4001,20498,58,46
ore_ont_11989,os,4001,20498,58,50
ore_ont_11989,both,4001,20498,58,48
ore_ont_1199,off,33111,87979,5,624
ore_ont_1199,eo,33111,87979,5,626
ore_ont_1199,os,33111,87979,5,635
ore_ont_1199,both,33111,87979,5,625
ore_ont_12000,off,5423,21656,0,19
ore_ont_12000,eo,5423,21656,0,19
ore_ont_12000,os,5423,21656,0,19
ore_ont_12000,both,5423,21656,0,19
ore_ont_12007,off,326,1657,0,1
ore_ont_12007,eo,326,1657,0,1
ore_ont_12007,os,326,1657,0,1
ore_ont_12007,both,326,1657,0,0
ore_ont_12009,off,1153,11662,0,6
ore_ont_12009,eo,1153,11662,0,5
ore_ont_12009,os,1153,11662,0,5
ore_ont_12009,both,1153,11662,0,6
ore_ont_12012,off,91980,379760,190,417
ore_ont_12012,eo,91980,379760,190,418
ore_ont_12012,os,91980,379760,190,417
ore_ont_12012,both,91980,379760,190,421
ore_ont_12039,off,4216,21214,58,53
ore_ont_12039,eo,4216,21214,58,53
ore_ont_12039,os,4216,21214,58,52
ore_ont_12039,both,4216,21214,58,53
ore_ont_12043,off,4455,22600,59,18
ore_ont_12043,eo,4455,22600,59,18
ore_ont_12043,os,4455,22600,59,18
ore_ont_12043,both,4455,22600,59,18
ore_ont_12061,off,232,1185,0,1
ore_ont_12061,eo,232,1185,0,1
ore_ont_12061,os,232,1185,0,1
ore_ont_12061,both,232,1185,0,1
ore_ont_12084,off,807,3628,17,5
ore_ont_12084,eo,807,3628,17,3
ore_ont_12084,os,807,3628,17,5
ore_ont_12084,both,807,3628,17,3
ore_ont_12087,off,254610,505611,5,1387
ore_ont_12087,eo,254610,505611,5,1383
ore_ont_12087,os,254610,505611,5,1383
ore_ont_12087,both,254610,505611,5,1384
ore_ont_12097,off,1688,15243,0,7
ore_ont_12097,eo,1688,15243,0,7
ore_ont_12097,os,1688,15243,0,6
ore_ont_12097,both,1688,15243,0,6
ore_ont_12101,off,68,99,1,0
ore_ont_12101,eo,68,99,1,0
ore_ont_12101,os,68,99,1,0
ore_ont_12101,both,68,99,1,0
ore_ont_12107,off,83,151,27,0
ore_ont_12107,eo,83,151,27,0
ore_ont_12107,os,83,151,27,0
ore_ont_12107,both,83,151,27,0
ore_ont_12112,off,110,116,0,1
ore_ont_12112,eo,110,116,0,1
ore_ont_12112,os,110,116,0,0
ore_ont_12112,both,110,116,0,1
ore_ont_12118,off,4,11,0,0
ore_ont_12118,eo,4,11,0,0
ore_ont_12118,os,4,11,0,0
ore_ont_12118,both,4,11,0,0
ore_ont_1211,off,1684,15233,0,6
ore_ont_1211,eo,1684,15233,0,7
ore_ont_1211,os,1684,15233,0,6
ore_ont_1211,both,1684,15233,0,6
ore_ont_12128,off,439006,2361655,101,3877
ore_ont_12128,eo,439006,2361655,101,3890
ore_ont_12128,os,439006,2361655,101,3878
ore_ont_12128,both,439006,2361655,101,3899
ore_ont_1212,off,111,770,0,50
ore_ont_1212,eo,111,770,0,50
ore_ont_1212,os,111,770,0,50
ore_ont_1212,both,111,770,0,50
ore_ont_12141,off,790,868,379,3
ore_ont_12141,eo,790,868,379,2
ore_ont_12141,os,790,868,379,2
ore_ont_12141,both,790,868,379,2
ore_ont_12149,off,38589,639701,0,255
ore_ont_12149,eo,38589,639701,0,252
ore_ont_12149,os,38589,639701,0,251
ore_ont_12149,both,38589,639701,0,252
ore_ont_12150,off,119,247,0,0
ore_ont_12150,eo,119,247,0,0
ore_ont_12150,os,119,247,0,0
ore_ont_12150,both,119,247,0,0
ore_ont_12152,off,4432,22435,59,17
ore_ont_12152,eo,4432,22435,59,17
ore_ont_12152,os,4432,22435,59,18
ore_ont_12152,both,4432,22435,59,17
ore_ont_12161,off,11877,86152,0,45
ore_ont_12161,eo,11877,86152,0,45
ore_ont_12161,os,11877,86152,0,45
ore_ont_12161,both,11877,86152,0,45
ore_ont_12174,off,541765,6750,538682,1199
ore_ont_12174,eo,541765,6750,538682,1184
ore_ont_12174,os,541765,6750,538682,1194
ore_ont_12174,both,541765,6750,538682,1176
ore_ont_12182,off,5497,11029,0,1082
ore_ont_12182,eo,5497,11029,0,831
ore_ont_12182,os,5497,11029,0,1079
ore_ont_12182,both,5497,11029,0,829
ore_ont_12191,off,10475,124306,90,65
ore_ont_12191,eo,10475,124306,90,63
ore_ont_12191,os,10475,124306,90,65
ore_ont_12191,both,10475,124306,90,63
ore_ont_12194,off,19382,120685,0,90
ore_ont_12194,eo,19382,120685,0,92
ore_ont_12194,os,19382,120685,0,91
ore_ont_12194,both,19382,120685,0,91
ore_ont_12203,off,980,2089,0,689
ore_ont_12203,eo,980,2089,0,692
ore_ont_12203,os,980,2089,0,686
ore_ont_12203,both,980,2089,0,690
ore_ont_12208,off,137704,326238,0,479
ore_ont_12208,eo,137704,326238,0,481
ore_ont_12208,os,137704,326238,0,488
ore_ont_12208,both,137704,326238,0,480
ore_ont_12219,off,4451,22546,59,18
ore_ont_12219,eo,4451,22546,59,18
ore_ont_12219,os,4451,22546,59,18
ore_ont_12219,both,4451,22546,59,18
ore_ont_12221,off,21723,19993,2,74
ore_ont_12221,eo,21723,19993,2,74
ore_ont_12221,os,21723,19993,2,74
ore_ont_12221,both,21723,19993,2,74
ore_ont_1222,off,119,90,38,0
ore_ont_1222,eo,119,90,38,0
ore_ont_1222,os,119,90,38,0
ore_ont_1222,both,119,90,38,0
ore_ont_12253,off,149,223,20,1
ore_ont_12253,eo,149,223,20,1
ore_ont_12253,os,149,223,20,0
ore_ont_12253,both,149,223,20,1
ore_ont_12269,off,13730,13731,0,41
ore_ont_12269,eo,13730,13731,0,40
ore_ont_12269,os,13730,13731,0,41
ore_ont_12269,both,13730,13731,0,41
ore_ont_12270,off,855,2798,0,4
ore_ont_12270,eo,855,2798,0,3
ore_ont_12270,os,855,2798,0,5
ore_ont_12270,both,855,2798,0,5
ore_ont_12281,off,2875,9975,36,6
ore_ont_12281,eo,2875,9975,36,11
ore_ont_12281,os,2875,9975,36,7
ore_ont_12281,both,2875,9975,36,12
ore_ont_12284,off,12531,26038,0,48
ore_ont_12284,eo,12531,26038,0,48
ore_ont_12284,os,12531,26038,0,48
ore_ont_12284,both,12531,26038,0,48
ore_ont_12317,off,25369,50738,0,218
ore_ont_12317,eo,25369,50738,0,216
ore_ont_12317,os,25369,50738,0,221
ore_ont_12317,both,25369,50738,0,218
ore_ont_12323,off,198,440,0,2
ore_ont_12323,eo,198,440,0,2
ore_ont_12323,os,198,440,0,2
ore_ont_12323,both,198,440,0,2
ore_ont_12325,off,3126,17059,68,11
ore_ont_12325,eo,3126,17059,68,11
ore_ont_12325,os,3126,17059,68,20
ore_ont_12325,both,3126,17059,68,12
ore_ont_12330,off,30579,72762,676,117
ore_ont_12330,eo,30579,72762,676,117
ore_ont_12330,os,30579,72762,676,117
ore_ont_12330,both,30579,72762,676,118
ore_ont_12342,off,3800,2367,3294,6
ore_ont_12342,eo,3800,2367,3294,6
ore_ont_12342,os,3800,2367,3294,6
ore_ont_12342,both,3800,2367,3294,4
ore_ont_12351,off,143444,1185544,68,3094
ore_ont_12351,eo,143444,1185544,68,3088
ore_ont_12351,os,143444,1185544,68,3072
ore_ont_12351,both,143444,1185544,68,3075
ore_ont_12360,off,40,49,22,0
ore_ont_12360,eo,40,49,22,0
ore_ont_12360,os,40,49,22,0
ore_ont_12360,both,40,49,22,0
ore_ont_12369,off,381,356,144,4
ore_ont_12369,eo,381,356,144,3
ore_ont_12369,os,381,356,144,4
ore_ont_12369,both,381,356,144,4
ore_ont_12372,off,1058,4405,0,4
ore_ont_12372,eo,1058,4405,0,4
ore_ont_12372,os,1058,4405,0,4
ore_ont_12372,both,1058,4405,0,4
ore_ont_12379,off,548,385,0,1
ore_ont_12379,eo,548,385,0,1
ore_ont_12379,os,548,385,0,1
ore_ont_12379,both,548,385,0,1
ore_ont_12382,off,792,2036,0,2
ore_ont_12382,eo,792,2036,0,2
ore_ont_12382,os,792,2036,0,3
ore_ont_12382,both,792,2036,0,2
ore_ont_12387,off,296201,484291,2,1847
ore_ont_12387,eo,296201,484291,2,1811
ore_ont_12387,os,296201,484291,2,1822
ore_ont_12387,both,296201,484291,2,1809
ore_ont_12397,off,2675,17463,0,9
ore_ont_12397,eo,2675,17463,0,9
ore_ont_12397,os,2675,17463,0,9
ore_ont_12397,both,2675,17463,0,9
ore_ont_12405,off,6092,4238,0,16
ore_ont_12405,eo,6092,4238,0,16
ore_ont_12405,os,6092,4238,0,17
ore_ont_12405,both,6092,4238,0,16
ore_ont_12410,off,10404,28578,2,50
ore_ont_12410,eo,10404,28578,2,50
ore_ont_12410,os,10404,28578,2,51
ore_ont_12410,both,10404,28578,2,51
ore_ont_12414,off,47691,287110,3,566
ore_ont_12414,eo,47691,287110,3,568
ore_ont_12414,os,47691,287110,3,573
ore_ont_12414,both,47691,287110,3,572
ore_ont_12415,off,4,11,0,0
ore_ont_12415,eo,4,11,0,0
ore_ont_12415,os,4,11,0,0
ore_ont_12415,both,4,11,0,0
ore_ont_12418,off,3975,20174,57,46
ore_ont_12418,eo,3975,20174,57,47
ore_ont_12418,os,3975,20174,57,47
ore_ont_12418,both,3975,20174,57,46
ore_ont_12432,off,4878,15536,0,15
ore_ont_12432,eo,4878,15536,0,14
ore_ont_12432,os,4878,15536,0,15
ore_ont_12432,both,4878,15536,0,15
ore_ont_12433,off,810,1036,394,3
ore_ont_12433,eo,810,1036,394,3
ore_ont_12433,os,810,1036,394,1
ore_ont_12433,both,810,1036,394,3
ore_ont_12448,off,41178,262406,2,326
ore_ont_12448,eo,41178,262406,2,326
ore_ont_12448,os,41178,262406,2,329
ore_ont_12448,both,41178,262406,2,325
ore_ont_12451,off,7543,28783,493,19
ore_ont_12451,eo,7543,28783,493,18
ore_ont_12451,os,7543,28783,493,19
ore_ont_12451,both,7543,28783,493,19
ore_ont_12452,off,11179,79542,2,98
ore_ont_12452,eo,11179,79542,2,98
ore_ont_12452,os,11179,79542,2,98
ore_ont_12452,both,11179,79542,2,99
ore_ont_12468,off,3997,20480,58,47
ore_ont_12468,eo,3997,20480,58,53
ore_ont_12468,os,3997,20480,58,50
ore_ont_12468,both,3997,20480,58,50
ore_ont_12474,off,3991,20230,57,47
ore_ont_12474,eo,3991,20230,57,50
ore_ont_12474,os,3991,20230,57,47
ore_ont_12474,both,3991,20230,57,53
ore_ont_12486,off,29701,59409,2,137
ore_ont_12486,eo,29701,59409,2,136
ore_ont_12486,os,29701,59409,2,137
ore_ont_12486,both,29701,59409,2,138
ore_ont_12522,off,2060,2922,0,108
ore_ont_12522,eo,2060,2922,0,108
ore_ont_12522,os,2060,2922,0,108
ore_ont_12522,both,2060,2922,0,108
ore_ont_12528,off,69312,722430,0,1423
ore_ont_12528,eo,69312,722430,0,1415
ore_ont_12528,os,69312,722430,0,1424
ore_ont_12528,both,69312,722430,0,1420
ore_ont_12536,off,13776,99705,127,42
ore_ont_12536,eo,13776,99705,127,42
ore_ont_12536,os,13776,99705,127,42
ore_ont_12536,both,13776,99705,127,42
ore_ont_12566,off,235,1055,3,3
ore_ont_12566,eo,235,1055,3,3
ore_ont_12566,os,235,1055,3,3
ore_ont_12566,both,235,1055,3,2
ore_ont_12567,off,462041,2480157,103,5016
ore_ont_12567,eo,462041,2480157,103,4992
ore_ont_12567,os,462041,2480157,103,4994
ore_ont_12567,both,462041,2480157,103,5014
ore_ont_12584,off,0,76,0,0
ore_ont_12584,eo,0,76,0,0
ore_ont_12584,os,0,76,0,0
ore_ont_12584,both,0,76,0,0
ore_ont_12635,off,5155,6390,0,8
ore_ont_12635,eo,5155,6390,0,8
ore_ont_12635,os,5155,6390,0,8
ore_ont_12635,both,5155,6390,0,8
ore_ont_12651,off,121708,920805,0,839
ore_ont_12651,eo,121708,920805,0,839
ore_ont_12651,os,121708,920805,0,842
ore_ont_12651,both,121708,920805,0,842
ore_ont_12653,off,66,39,5,0
ore_ont_12653,eo,66,39,5,0
ore_ont_12653,os,66,39,5,0
ore_ont_12653,both,66,39,5,0
ore_ont_12665,off,4453,48972,0,26
ore_ont_12665,eo,4453,48972,0,26
ore_ont_12665,os,4453,48972,0,26
ore_ont_12665,both,4453,48972,0,26
ore_ont_12676,off,20767,84327,2,55
ore_ont_12676,eo,20767,84327,2,54
ore_ont_12676,os,20767,84327,2,54
ore_ont_12676,both,20767,84327,2,55
ore_ont_12698,off,25140,133640,56,92
ore_ont_12698,eo,25140,133640,56,92
ore_ont_12698,os,25140,133640,56,92
ore_ont_12698,both,25140,133640,56,92
ore_ont_1270,off,6564,19047,543,166
ore_ont_1270,eo,6564,19047,543,164
